num_rooms,square_footage,location_rating,price
4,3629,5,407950.9430325259
2,1066,2,217910.87222263357
5,705,4,363142.7571823307
3,2550,5,354685.0541506334
5,4687,5,466751.53823426267
2,3336,5,313183.3689680639
1,3764,2,210893.24348977278
4,3806,1,294130.4382275193
1,873,5,276228.66929176875
1,4107,2,201949.2283497649
2,3950,5,341268.1042945886
3,1950,5,340891.3470175754
1,2703,5,274408.47715530416
4,2202,1,272781.8808263667
4,3435,5,357691.1943756224
3,4093,2,329487.63867739134
3,3374,5,364541.31203573936
2,4337,2,268958.40044736525
5,2022,5,405959.12062872434
4,2838,3,332828.2654015839
1,3310,5,283936.36101248255
2,1187,3,228360.78993511363
3,2465,1,240085.29624948918
1,2579,5,246872.480339582
5,1192,2,357167.4609175202
3,2051,1,178017.9975818422
5,4477,2,412191.29913032916
5,4444,2,427853.2974613729
4,2074,1,283143.5237384049
4,546,5,346695.198899314
5,583,4,416972.1564565726
4,2436,5,354696.8886917392
3,1593,1,229255.4759256061
5,1614,1,268894.34613358823
5,4180,2,384133.31963975943
2,4575,4,295694.35342752613
2,4252,2,286380.6036333521
2,1069,4,264263.3645420843
2,4158,4,319400.9981309612
1,4410,3,222764.46850889723
2,2159,2,215350.77877575802
3,2352,3,260175.04214936018
1,3672,4,277559.8520525269
3,2703,5,378603.33951057395
2,2715,2,235171.85997645537
5,2030,1,307359.8179479974
1,3308,2,174090.93139406678
5,1856,4,415893.6749316858
3,4687,3,322378.63148921693
3,1646,4,343742.32146209356
1,4133,1,209754.7628146822
3,1319,5,361083.8991107921
1,3649,5,299046.3377143156
3,1281,1,183565.54646625704
5,4148,3,380892.63968022366
4,2183,4,383932.5984367397
2,1840,2,229479.48249214984
2,1725,3,218137.90756625155
4,1500,4,380227.11502116045
4,4651,2,321382.9458786434
1,4587,2,228248.31707384877
3,587,1,201671.23515751504
5,2387,2,343056.9203296924
2,4255,4,326093.54610525264
4,3014,3,369704.6116283026
4,1066,5,387156.0753628216
4,4864,5,410329.86623929755
3,740,3,238154.35723692767
5,4339,1,324381.9691497071
4,2551,3,278386.8445201133
5,4444,2,383316.9073272961
2,2117,5,335312.39981604076
1,4351,4,277438.22187680396
1,3930,5,300356.0674545295
2,1366,2,223775.57289324448
1,2864,5,271852.1650706343
4,2836,3,340012.3626332232
3,2933,4,363500.21557247563
1,1547,3,202301.5738504363
2,4844,2,260830.1628478099
3,918,3,260180.5321712451
2,535,3,236428.5941404511
4,3343,1,260110.19372570663
2,1744,2,214395.58419751746
4,2642,5,410736.379967375
1,1407,4,231687.83004080784
3,1485,2,232743.9441495544
5,587,2,329333.43690543406
3,2408,1,246011.87694128323
5,2834,3,415953.7818544257
1,3187,4,264699.040862452
2,3393,3,289790.75269439956
4,2182,2,325018.47417249554
4,3640,4,345058.10253302206
4,898,1,223684.84547128485
1,3563,3,215050.28690766278
1,4555,4,276719.7332919106
5,4853,5,473547.85116029455
3,3552,1,241314.43032430127
3,4143,2,308684.71986781666
2,4288,4,295085.38983458804
5,2333,2,361022.1162720959
1,3869,3,219330.77273960164
1,2758,2,205723.09524748565
4,1080,2,262524.5154603142
5,1335,1,316054.10247875546
5,1034,3,361784.90154730866
1,2208,5,234315.99868912736
5,2682,3,388455.1240704689
4,601,5,351665.50016000395
4,3203,4,375636.950841569
1,1349,5,247815.33421824782
1,3674,4,244513.47560680003
5,2523,4,397854.54611601686
5,2101,5,426000.14790245943
3,3833,4,371448.6822562072
5,2874,5,466069.4796432867
5,3726,1,339110.03720081854
2,2625,4,266806.6895081854
1,3876,3,236875.89516772228
5,3689,3,363995.6554270316
2,3679,4,296863.9631789339
5,2100,4,401006.28716036037
1,1602,3,221062.12295761402
3,2256,3,275573.2910936439
4,1812,5,384688.7958127086
1,4850,3,264857.06268351706
1,815,2,167445.8167681578
2,2282,5,295946.12473734695
2,1171,5,315431.94238815224
2,1097,1,153233.18202257983
3,4403,2,287619.1009853952
2,2179,5,301932.75988075597
1,2612,2,184101.71352132896
2,3181,2,242969.05227177616
5,3886,1,350046.04553374235
5,2906,3,381313.49939242005
4,2895,4,379949.1402278523
5,1324,2,337153.1681261066
4,4761,1,292740.20753131993
5,596,5,396448.06178965536
3,1755,3,309323.93727258034
4,1300,4,329822.1003820011
5,943,3,311754.48579877825
4,4576,2,316199.12051597174
4,1619,4,358852.8232089189
5,1745,5,430462.5491538491
1,784,4,233863.77664583857
2,4839,4,354453.57369463734
4,3659,4,379243.409129012
4,3044,4,359758.8573780282
4,2713,4,357628.28853242303
2,4557,2,226460.31165616296
4,4997,4,415951.1098540101
4,2795,4,397884.63692499354
5,3686,3,389105.97317815
1,3803,4,281962.8295840444
3,1473,3,292202.6710554633
3,2778,3,290181.6997090362
2,3878,2,258601.62741844694
3,3493,4,319300.4506336684
1,1463,4,236000.7320976465
3,3857,2,301857.58052323706
1,4024,1,185283.11825075396
1,4541,3,271627.86724057014
5,2340,1,325471.6246225946
3,1262,5,369413.9477238322
4,2634,5,423605.3384561768
2,700,2,203097.86186433732
4,4655,2,331470.9390453083
3,4864,3,309134.28410439484
3,1455,1,229108.07206890007
4,4982,4,435385.8498312434
5,4199,4,481627.39027441415
3,1794,5,311566.2360741354
5,1379,3,351408.7991617479
2,2917,2,259163.71060591526
3,2516,3,308184.1595627426
4,1914,4,367287.47809124057
5,4790,2,392486.669133055
2,3789,3,292183.2406640504
1,1597,1,139916.37315212027
2,3054,2,218943.7733059181
5,2515,4,369308.5771105233
3,770,4,306611.2766514424
3,3742,2,283452.16165006306
1,1251,3,214579.5915394108
5,1601,3,381411.66795034317
3,2566,4,333679.7177747781
3,2366,5,374347.11898110074
5,1451,3,357332.8479971419
2,1133,1,154192.71191975998
4,1238,5,391899.63102859695
2,727,2,206324.30176035422
5,3359,5,431145.7909571387
2,1378,1,172716.11089159868
3,917,1,218927.1573150948
5,1708,2,367715.7670279161
3,4559,5,361040.72108835424
3,2132,4,364222.8686607405
3,3024,3,259826.06894591922
2,3953,4,307964.01937538804
4,1273,1,234448.0295884216
1,3953,5,264497.4580613697
4,4357,2,347387.0058067451
1,4858,1,209629.06026670177
5,1618,3,368908.3217892653
4,3574,4,409108.6227014214
1,3426,5,277020.62444621953
3,4998,1,274260.6981472588
5,2598,5,439537.8321811228
4,4952,1,303544.07916949637
2,4937,4,336896.5306350967
5,4247,4,438654.7697598009
3,3908,2,310579.0077141777
3,4317,1,270598.7405696336
3,4869,1,264405.7302785841
1,2253,3,204581.6716121496
4,3440,1,298159.05645539577
5,505,3,351000.95058541343
4,3229,4,395788.2736443824
4,1632,4,381650.0612046683
1,1782,1,138296.28790535362
1,3319,1,189427.92956788867
3,4657,3,331278.3601053219
4,1716,4,376558.883680747
1,1568,5,275029.9232116184
3,4182,2,327703.9979133011
5,1170,5,417311.7730356736
1,677,2,171706.3389945912
1,3499,1,151667.96686835392
5,3444,1,317572.12743473455
5,1514,3,360338.1726353621
1,1716,5,298314.2714463667
5,2274,5,420564.51486636314
5,4656,4,417274.78987153835
3,3388,5,384417.6199632832
1,4290,1,186559.7211788327
5,3301,1,374464.9785456126
3,4445,1,283464.9814185486
1,4589,3,222775.6120828383
1,3445,4,250131.92808039184
1,1973,3,247387.08748100654
5,3958,5,421509.3523380411
5,4745,5,431653.5909382035
4,1442,5,371170.10924487526
3,3830,3,328013.0582491434
4,1220,5,417022.1271496088
3,3726,4,301096.9959999703
2,2276,4,262479.7702120285
4,4481,1,314608.47898169135
1,1950,2,201488.91131275677
2,3258,1,182784.71951190417
2,3230,1,214089.30177254445
2,3311,4,334287.15057595953
3,2901,4,318861.75827486214
5,704,3,344605.55674246355
5,2610,5,442084.01523157745
2,3799,2,256096.5098837303
5,4033,3,380239.21329335874
1,1226,3,191631.53069449554
5,4159,4,429585.7665531293
3,3330,4,348784.40247671463
2,3853,5,334500.73114157055
4,1246,2,312288.68664782087
1,1538,1,137665.5327643591
4,3680,5,377999.4252128171
2,1171,5,294466.8214346081
2,2128,1,165154.4351448857
4,2274,5,440725.0240304705
2,3010,3,228682.91912042187
2,4710,5,359076.4629215212
2,3708,3,291207.0391029013
5,4720,1,374779.2003410483
5,610,4,393834.42411323846
3,713,5,317523.2070058301
4,3019,3,341303.48180757015
1,4251,3,248882.2772214759
4,2908,3,333569.2448515937
4,4725,3,369498.553048905
3,1822,2,269532.4161565387
5,1736,1,312714.4820011045
1,2125,2,188939.99350494935
1,1908,5,253181.60688813802
3,4852,1,256383.93197856884
2,1273,2,220155.3649740548
4,3689,4,424206.154292152
4,4321,5,453084.97038813995
1,4133,2,214455.89553131096
4,2686,1,286039.0176469502
1,655,3,173838.41685232325
5,4398,2,423224.5665251122
5,542,5,389920.73132491676
1,2080,1,144480.9491362086
3,753,5,322710.7888636798
4,1050,5,389025.1653177038
1,638,3,164766.31517914144
3,3860,1,279548.5929188205
5,3971,4,423345.47586864315
4,2058,3,309801.50075878564
4,1436,2,314652.9735922931
5,2432,3,363897.9991263432
2,2728,5,340131.02299009083
1,3691,4,282027.1521218164
3,1024,5,339291.572524848
3,2215,3,310455.7898073727
2,2768,5,331354.34963496815
3,671,3,277969.00076063856
3,2671,2,271898.4064371183
4,1978,5,378345.5924670154
1,3370,5,280975.4554151166
4,2296,1,238383.22125799546
5,2386,3,408406.8163745905
4,1472,3,341025.9087573761
2,2306,5,300577.15842540574
1,3754,1,186395.42715673315
2,1062,5,281762.11606811633
1,1155,1,147057.7730516415
1,4699,1,187824.5932320403
1,1188,5,274798.84957506607
3,4492,5,395403.05563377077
4,4037,4,394144.67241565144
3,1082,5,330543.4625106532
3,2939,1,233016.89243078462
4,832,5,361328.4921140535
2,2088,3,240941.5931315682
1,1285,3,190316.41958333564
2,3993,5,356212.27681051975
2,3499,1,189099.1520054131
5,1229,3,332528.00563753204
3,2620,4,365653.2974063836
1,4466,2,188376.84872119885
4,3081,3,361197.2401578524
2,1797,3,211961.51199988544
5,2616,5,428796.2862291545
5,1425,5,430411.4253725197
2,921,1,198339.58846660107
2,1677,4,286453.9812390394
5,1499,4,399271.0211213794
3,511,1,217240.42510139622
5,3147,2,346632.14292360964
5,3663,5,474551.37713872833
5,4484,4,459207.5627174539
3,3516,2,279026.22240345145
3,1661,2,261121.24808627344
3,3256,1,283176.9956300952
4,2792,2,298484.5525428856
4,2804,1,264927.46192211396
4,796,4,345915.04474898917
4,4289,4,397564.5004725147
1,1215,5,238987.00473645708
1,505,2,165235.701553312
1,3823,4,215722.35321593622
2,2926,4,279266.94139988377
1,4318,2,220441.7167697206
2,3446,5,322229.53544433985
5,2429,5,437980.3931388758
1,737,4,232948.30421993366
3,4592,2,290602.6011892513
4,3637,3,378175.99608753785
2,2374,2,252012.14332712768
5,2539,4,420083.5938462998
1,1271,3,221013.61165887336
4,664,3,322406.7242408678
3,4162,2,320349.8736990581
5,1864,5,431730.20273888996
3,3946,5,362557.0819773736
1,4331,2,202349.74626304992
2,2444,4,243859.21188690158
5,3870,2,373682.64999815327
1,4380,2,214773.09383979245
1,2559,2,149914.0331806834
2,2209,3,244658.29912777274
2,1544,5,290557.11401193734
1,4928,3,252459.71222298057
2,507,5,292791.52829870686
5,1340,4,366710.544776724
2,4375,1,204795.57456805478
5,2411,3,380301.80693559546
1,4464,1,184409.28846334122
4,2481,2,295269.40090410854
1,1183,5,259234.73904145882
1,4120,3,207053.5920804158
1,1426,2,168499.7856970231
5,3726,3,382527.1424114772
4,4966,5,406406.12911912805
2,3411,1,200104.64875464173
3,2553,5,385789.88678881055
5,4247,3,418133.6796902282
1,2665,3,235912.92242709477
1,1222,2,187763.00011053917
3,1032,2,235125.40193734283
2,4062,5,320212.61315453466
4,3336,5,443158.06591953407
1,776,2,166992.74822028488
3,617,1,217602.5605702848
1,3244,2,179978.0114064123
3,3134,3,356781.99553866696
2,3177,3,252087.01570811452
3,1770,3,345321.4348904928
1,2831,5,281563.454718067
5,2250,5,415354.64839681285
2,1702,4,281352.7887797742
3,700,5,377512.3084483989
5,1045,4,397978.34207454365
4,1738,4,358495.2283115403
4,3597,4,369805.0270688092
3,2674,3,308309.0238738594
2,3143,3,286730.0365839501
1,3084,3,234198.64407363418
4,4723,2,374187.6120563898
5,2911,5,464135.83361539524
5,3502,1,328649.7374984983
5,3895,1,337069.7971287733
4,4453,2,364035.71151453257
3,4081,1,274634.95799669717
4,2154,3,355882.0007607362
2,2212,4,265827.20951686864
2,3837,5,327978.91075496835
3,2163,1,226891.73245725545
5,2601,5,432357.69129623246
4,2376,3,331196.77153048344
3,2209,3,282421.2901152686
1,1292,1,143495.0992815894
2,747,5,293245.5376134174
1,3095,4,247907.05769331197
1,1904,2,181271.21675703043
4,2105,4,367725.92919693573
3,4823,4,344508.50481806224
1,3416,2,204425.94257201318
1,1081,3,215062.71010505673
5,3587,5,468776.52253834205
5,3826,1,318136.7498812863
1,1706,2,157266.6286722568
4,3349,2,303357.06256870844
1,1614,2,217352.84406468968
2,2201,2,198492.826585217
3,4749,4,345611.67513002997
4,3796,2,339935.91536090407
5,4216,1,337633.8434538056
3,3636,5,342580.0585240856
2,4108,2,226799.4023949725
4,4728,1,324954.84951661207
4,2964,2,315794.3158110261
4,1127,2,278624.17394435767
5,4424,3,405419.56281518744
3,3375,4,371992.1144111852
2,1464,5,333530.6805299504
1,2282,1,140646.86583110446
1,4153,2,174620.3599819547
1,1964,2,167279.3349878248
3,3576,3,306467.9287066153
4,4042,1,298038.80496559135
2,4597,1,245711.23946926466
5,4476,4,412229.29064427165
4,3164,3,367672.6439951837
5,1347,3,354151.7851774182
4,1331,1,257515.86061591128
1,4784,2,199619.138673383
4,3130,5,449303.7158669005
1,1099,4,225556.40624812807
1,4462,2,190829.0159124538
2,3304,3,262851.99498730025
2,4703,1,225577.51366773888
5,1928,1,321418.22191636765
5,4574,1,332254.1362208514
3,2524,4,324838.3690529791
3,3868,1,236447.62522165783
5,1447,4,394180.09844721924
2,1902,2,207071.37331623767
1,1487,3,211040.80441625716
3,3046,3,301962.1892881935
2,4580,2,246596.32290792477
1,1887,2,224069.98198406308
3,3810,2,259491.58733261144
2,1289,1,179836.38020731453
5,2667,2,353338.52277099737
2,1152,5,294545.0650129559
3,4800,3,340354.40194034035
1,4752,4,285512.5248180353
3,2239,3,319965.5401286707
4,2910,4,323660.36473955563
5,3869,1,314440.19347116613
4,1473,2,279777.07550872525
3,3099,1,263244.40915555303
3,3657,2,292621.22417264717
2,3811,3,275340.77006136486
2,2689,4,328826.6960169938
4,3857,5,427767.46215160313
2,4001,3,295667.0856662278
2,1549,5,321973.96814685804
4,506,2,262141.15806444196
2,4466,3,281153.7038019637
4,1820,1,254643.25642079487
1,1229,2,171124.32086035603
4,2401,2,297648.8072987677
2,3532,4,283272.91201347753
5,661,5,416300.02733641985
5,4877,2,362768.22146436735
4,3984,2,316319.92183899356
5,1431,4,363184.0701428637
5,2750,4,422390.11659870826
2,2534,3,265559.6237583894
1,4315,2,234777.29209894972
1,2373,5,296272.3509819736
2,2834,3,223967.24963754625
1,3288,3,214689.2762175277
4,1711,1,285767.3468892245
1,1874,5,281052.52600222593
5,1652,2,345189.7345266474
2,3204,3,270260.1658462811
3,850,3,278166.96096051735
5,787,5,388573.39707738
5,3403,1,331976.1356073686
4,1305,5,358725.26246478246
3,4696,2,329078.2263279267
4,2356,5,433431.5373946418
2,3909,2,268893.52029878076
3,2108,4,298629.2652972381
2,2244,4,280165.0540650956
1,1940,4,274457.95200754475
5,4167,5,466841.9298399307
1,800,5,217463.4828093135
2,2990,3,254028.41946229432
4,2706,1,309234.1238924153
5,1595,1,305056.3360056281
5,1527,4,408913.60125004634
3,3434,5,376479.112676452
1,841,1,138048.8961520392
2,2515,2,263690.1858144511
2,1548,4,263236.79318011145
2,3347,3,245872.49936185277
2,892,1,145700.69922751913
4,1349,4,356044.13644846354
2,4114,5,352701.91375895264
4,1562,4,344931.3495983044
4,2199,5,417723.14301496535
3,2195,2,251525.84010405676
3,3991,3,318430.7334438717
1,2032,3,180740.8273925623
2,4150,1,200282.44492246595
4,4278,3,395211.0135332196
3,1846,1,240637.5586117292
2,1896,4,253282.2385698255
3,2652,5,363280.2155889762
3,4956,3,324567.9027920982
1,4430,4,308160.55852215504
4,1919,3,349119.19816783565
4,2183,2,291598.2017448757
3,3494,5,364719.36179887917
2,1304,4,314755.26098782645
4,2399,1,286141.55249070673
1,867,4,226378.01600390853
4,1736,4,362310.3963643516
1,1896,5,269321.9484347996
2,4372,1,256200.47066514072
3,2271,3,283675.8276935332
2,4457,1,247023.84575730507
2,1701,4,266353.6618157944
1,3358,3,238883.1843006436
2,3240,1,182967.81238459868
3,3350,4,332796.60202853975
4,1459,5,393421.32878023025
1,1598,3,193873.8546901437
1,3844,5,304777.90980897803
2,1043,4,242282.514902986
2,671,5,302209.86599290255
2,2617,2,231074.17131066715
5,4918,3,425936.7829451589
3,758,4,296628.4056447424
2,1305,5,295061.1794929768
5,2460,3,374381.5475231904
1,4853,2,242415.85321268658
3,3320,4,298217.2588733194
5,777,2,341605.68631425145
1,4062,2,218748.14555991557
4,4775,2,334564.64462646743
4,2261,4,362333.18041670485
3,3496,3,301182.0054750168
5,729,1,239707.0033378679
5,4197,4,439739.49727397575
1,3667,2,180423.1384549663
4,2616,4,336030.81333588145
4,4601,5,376144.47712567565
2,1615,3,223036.91269500786
5,2650,3,380318.5969205919
3,2364,4,356928.77848696127
4,2757,5,379526.09876246646
3,4833,4,347250.4325726802
3,1565,3,286023.87499482173
2,4150,1,210424.4486337921
4,3928,5,442426.07703295944
3,4521,3,332254.48340298556
4,1647,4,370068.9352630251
2,2274,1,206963.56108192075
1,2288,5,256385.17633936592
1,1412,3,219283.9681226784
1,1702,4,264165.90962089394
3,3287,5,369271.9746860545
3,1182,1,251153.4655920214
3,3188,4,358353.8476535792
4,4928,5,430872.6411296413
5,2811,5,407009.8831044307
4,1156,4,354614.32416373637
1,1620,5,246095.03493875556
5,3531,4,420001.42371104675
2,4611,2,247003.39053291336
5,685,5,408829.5644565224
2,3999,1,231137.41146787928
3,1905,2,249607.89270118257
1,1868,3,244937.42722941405
3,4058,5,380668.25946822186
4,1792,5,406069.44461481314
3,2909,1,235014.6164967968
3,2773,2,257532.52430676884
5,639,4,375284.79949306103
2,4244,5,348712.0991819045
1,3137,5,309105.174296029
3,2042,1,231331.74555896115
3,3270,1,247525.46798689355
2,4575,3,284396.0577092699
4,1390,5,400716.5957963757
4,2461,5,407673.6170986653
5,4302,4,404770.0422953245
2,4741,2,271141.9616052962
3,2617,5,312993.9777329396
4,3536,1,277765.52836722846
4,532,5,349095.25902364886
1,1931,2,171644.78249306558
1,3618,3,246963.3408455969
5,1664,4,392211.1787760369
4,962,4,333161.95840469346
4,532,2,269541.65040756285
2,3856,4,313964.4636347076
1,2112,5,264616.54554479494
1,787,1,101158.86260878148
4,1475,2,299070.9054367714
5,4688,1,336444.1499554369
4,2550,1,263456.3825020129
3,4045,3,340298.00861071865
1,1371,3,171792.38160819412
1,1504,4,236602.98200413302
2,4401,2,243465.9692057146
5,4291,5,444796.4043005684
2,2747,3,293844.5257559013
1,4464,4,272495.18541562516
5,2223,2,345164.90380298096
4,3956,3,396477.63784073095
4,3255,2,285049.4187279143
5,4954,1,358161.61538838805
3,1589,5,287597.4502965273
4,2575,5,395495.93441278936
2,2362,1,193566.8025666982
4,1435,5,360600.34752173774
4,1001,1,288063.57235128863
3,552,3,264070.1803181192
4,2937,1,305949.29622946685
2,4678,2,238091.4275897236
2,4156,3,288179.11970311304
2,1370,1,195187.57404290218
1,4685,5,307192.63719011476
4,3060,1,293780.2082187778
4,4038,3,358551.41165046464
5,532,3,351622.1367056309
3,2289,4,317017.5516941279
1,3783,1,178411.9258690125
4,4714,3,378027.21105201385
2,2161,4,293979.5403260566
1,3336,2,170733.47217254905
1,1487,1,154935.84212154214
2,2208,1,184834.20805316453
5,2788,5,447795.7394311717
4,4098,3,358560.40854559944
3,921,1,239534.068455345
5,4844,2,382212.92857976916
3,744,5,321961.79858514917
3,4412,2,293383.46261396405
4,1809,4,346047.7797160806
1,3023,3,233887.80122448056
2,745,5,290890.4579961364
3,4605,3,386100.3451440287
5,4852,3,388181.8426433726
4,2718,5,425446.2525408839
4,2067,4,346611.5694396291
5,1524,3,343742.7237659257
3,1756,4,304337.68699340866
3,2340,1,237664.79832546043
3,2491,2,268912.0877380028
5,946,5,414708.4975221333
3,2270,5,357643.157529382
5,4804,5,496896.9767992175
4,4262,5,414267.339845421
5,866,1,304021.79580181476
2,4553,2,262413.35907439387
1,1857,2,199587.119134018
1,592,4,210595.94214874963
2,1818,2,199873.9418705686
5,3834,5,469883.83425812493
1,1724,2,175660.44083423127
2,1434,1,182923.64739699932
3,3951,3,294178.53811980376
2,1755,1,170582.42763074997
1,4477,3,235247.59142293234
